balloon_id,balloon_color,pop_time,strategy_name,threshold,end_PnL
0,orange,1,oracle,1,0
1,orange,1,oracle,1,0
2,orange,1,oracle,1,0
3,orange,1,oracle,1,0
4,blue,1,oracle,2,0
5,orange,1,oracle,1,0
6,purple,1,oracle,1,0
7,orange,1,oracle,1,0
8,red,12,oracle,4,4
9,orange,3,oracle,1,5
10,red,2,oracle,4,5
11,blue,1,oracle,2,5
12,purple,1,oracle,1,5
13,red,3,oracle,4,5
14,red,1,oracle,4,5
15,purple,1,oracle,1,5
16,purple,1,oracle,1,5
17,blue,3,oracle,2,7
18,purple,1,oracle,1,7
19,purple,2,oracle,1,8
20,purple,1,oracle,1,8
21,orange,1,oracle,1,8
22,blue,3,oracle,2,10
23,blue,1,oracle,2,10
24,purple,1,oracle,1,10
25,blue,3,oracle,2,12
26,red,4,oracle,4,12
27,orange,1,oracle,1,12
28,red,10,oracle,4,16
29,orange,1,oracle,1,16
30,orange,1,oracle,1,16
31,purple,1,oracle,1,16
32,purple,1,oracle,1,16
33,orange,2,oracle,1,17
34,red,3,oracle,4,17
35,orange,2,oracle,1,18
36,red,13,oracle,4,22
37,blue,2,oracle,2,22
38,blue,2,oracle,2,22
39,orange,1,oracle,1,22
40,orange,1,oracle,1,22
41,purple,1,oracle,1,22
42,red,5,oracle,4,26
43,red,2,oracle,4,26
44,purple,1,oracle,1,26
45,blue,1,oracle,2,26
46,orange,1,oracle,1,26
47,red,6,oracle,4,30
48,orange,1,oracle,1,30
49,blue,2,oracle,2,30
50,purple,1,oracle,1,30
51,red,1,oracle,4,30
52,orange,3,oracle,1,31
53,blue,1,oracle,2,31
54,red,5,oracle,4,35
55,purple,1,oracle,1,35
56,red,3,oracle,4,35
57,orange,2,oracle,1,36
58,orange,2,oracle,1,37
59,red,2,oracle,4,37
60,purple,2,oracle,1,38
61,blue,5,oracle,2,40
62,orange,1,oracle,1,40
63,orange,1,oracle,1,40
64,red,4,oracle,4,40
65,red,1,oracle,4,40
66,purple,1,oracle,1,40
67,purple,1,oracle,1,40
68,blue,2,oracle,2,40
69,red,1,oracle,4,40
70,blue,4,oracle,2,42
71,orange,1,oracle,1,42
72,purple,1,oracle,1,42
73,purple,3,oracle,1,43
74,red,1,oracle,4,43
75,orange,1,oracle,1,43
76,blue,2,oracle,2,43
77,orange,1,oracle,1,43
78,purple,1,oracle,1,43
79,orange,1,oracle,1,43
80,purple,1,oracle,1,43
81,blue,3,oracle,2,45
82,purple,2,oracle,1,46
83,purple,1,oracle,1,46
84,orange,1,oracle,1,46
85,red,2,oracle,4,46
86,purple,1,oracle,1,46
87,purple,1,oracle,1,46
88,orange,1,oracle,1,46
89,blue,1,oracle,2,46
90,purple,1,oracle,1,46
91,blue,1,oracle,2,46
92,orange,1,oracle,1,46
93,purple,1,oracle,1,46
94,purple,1,oracle,1,46
95,purple,1,oracle,1,46
96,orange,1,oracle,1,46
97,orange,1,oracle,1,46
98,orange,3,oracle,1,47
99,purple,1,oracle,1,47
100,red,15,oracle,4,51
101,blue,4,oracle,2,53
102,orange,1,oracle,1,53
103,purple,2,oracle,1,54
104,blue,1,oracle,2,54
105,blue,1,oracle,2,54
106,orange,1,oracle,1,54
107,blue,1,oracle,2,54
108,purple,1,oracle,1,54
109,orange,1,oracle,1,54
110,blue,2,oracle,2,54
111,purple,2,oracle,1,55
112,red,8,oracle,4,59
113,red,4,oracle,4,59
114,blue,1,oracle,2,59
115,red,2,oracle,4,59
116,orange,1,oracle,1,59
117,purple,1,oracle,1,59
118,orange,5,oracle,1,60
119,purple,1,oracle,1,60
120,red,18,oracle,4,64
121,blue,1,oracle,2,64
